Date,Close,Ticker_cryptos_Yf,Short_Name_Cryptos
01-01-2019,3457.793,BTC-USD,Bitcoin
01-02-2019,3854.785,BTC-USD,Bitcoin
01-03-2019,4105.404,BTC-USD,Bitcoin
01-04-2019,5350.727,BTC-USD,Bitcoin
01-05-2019,8574.502,BTC-USD,Bitcoin
01-06-2019,10817.155,BTC-USD,Bitcoin
01-07-2019,10085.628,BTC-USD,Bitcoin
01-08-2019,9630.664,BTC-USD,Bitcoin
01-09-2019,8293.868,BTC-USD,Bitcoin
01-10-2019,9199.585,BTC-USD,Bitcoin
01-11-2019,7569.63,BTC-USD,Bitcoin
01-12-2019,7193.599,BTC-USD,Bitcoin
01-01-2020,9350.529,BTC-USD,Bitcoin
01-02-2020,8599.509,BTC-USD,Bitcoin
01-03-2020,6438.645,BTC-USD,Bitcoin
01-04-2020,8658.554,BTC-USD,Bitcoin
01-05-2020,9461.059,BTC-USD,Bitcoin
01-06-2020,9137.993,BTC-USD,Bitcoin
01-07-2020,11323.467,BTC-USD,Bitcoin
01-08-2020,11680.82,BTC-USD,Bitcoin
01-09-2020,10784.491,BTC-USD,Bitcoin
01-10-2020,13780.995,BTC-USD,Bitcoin
01-11-2020,19625.836,BTC-USD,Bitcoin
01-12-2020,29001.721,BTC-USD,Bitcoin
01-01-2021,33114.359,BTC-USD,Bitcoin
01-02-2021,45137.77,BTC-USD,Bitcoin
01-03-2021,58918.832,BTC-USD,Bitcoin
01-04-2021,57750.176,BTC-USD,Bitcoin
01-05-2021,37332.855,BTC-USD,Bitcoin
01-06-2021,35040.836,BTC-USD,Bitcoin
01-07-2021,41626.195,BTC-USD,Bitcoin
01-08-2021,47166.688,BTC-USD,Bitcoin
01-09-2021,43790.895,BTC-USD,Bitcoin
01-10-2021,61318.957,BTC-USD,Bitcoin
01-11-2021,57005.426,BTC-USD,Bitcoin
01-12-2021,46306.445,BTC-USD,Bitcoin
01-01-2022,38483.125,BTC-USD,Bitcoin
01-02-2022,43193.234,BTC-USD,Bitcoin
01-03-2022,45538.676,BTC-USD,Bitcoin
01-04-2022,37714.875,BTC-USD,Bitcoin
01-05-2022,31792.311,BTC-USD,Bitcoin
01-06-2022,19784.727,BTC-USD,Bitcoin
01-07-2022,23336.896,BTC-USD,Bitcoin
01-08-2022,20049.764,BTC-USD,Bitcoin
01-09-2022,19431.789,BTC-USD,Bitcoin
01-10-2022,20495.773,BTC-USD,Bitcoin
01-11-2022,17168.566,BTC-USD,Bitcoin
01-12-2022,16547.496,BTC-USD,Bitcoin
01-01-2023,23139.283,BTC-USD,Bitcoin
01-02-2023,23147.354,BTC-USD,Bitcoin
01-03-2023,28478.484,BTC-USD,Bitcoin
01-04-2023,29268.807,BTC-USD,Bitcoin
01-05-2023,27219.658,BTC-USD,Bitcoin
01-06-2023,30477.252,BTC-USD,Bitcoin
01-07-2023,29230.111,BTC-USD,Bitcoin
01-08-2023,25931.473,BTC-USD,Bitcoin
01-09-2023,26967.916,BTC-USD,Bitcoin
01-10-2023,34667.781,BTC-USD,Bitcoin
01-11-2023,37712.746,BTC-USD,Bitcoin
01-12-2023,42265.188,BTC-USD,Bitcoin
01-01-2024,42582.605,BTC-USD,Bitcoin
01-02-2024,61198.383,BTC-USD,Bitcoin
01-03-2024,71333.648,BTC-USD,Bitcoin
01-04-2024,60636.855,BTC-USD,Bitcoin
01-05-2024,67491.414,BTC-USD,Bitcoin
01-06-2024,62678.293,BTC-USD,Bitcoin
01-07-2024,64619.25,BTC-USD,Bitcoin
01-08-2024,58969.898,BTC-USD,Bitcoin
01-09-2024,63329.5,BTC-USD,Bitcoin
01-10-2024,70215.188,BTC-USD,Bitcoin
01-11-2024,96449.055,BTC-USD,Bitcoin
01-12-2024,93429.203,BTC-USD,Bitcoin
01-01-2025,102405.023,BTC-USD,Bitcoin
01-02-2025,84373.008,BTC-USD,Bitcoin
01-03-2025,82548.914,BTC-USD,Bitcoin
01-04-2025,94207.312,BTC-USD,Bitcoin
01-05-2025,104638.094,BTC-USD,Bitcoin
01-06-2025,107135.336,BTC-USD,Bitcoin
01-07-2025,115758.203,BTC-USD,Bitcoin
01-08-2025,108236.711,BTC-USD,Bitcoin
01-09-2025,114056.086,BTC-USD,Bitcoin
01-10-2025,109556.164,BTC-USD,Bitcoin
01-11-2025,102603.836,BTC-USD,Bitcoin
01-11-2017,447.114,ETH-USD,Ethereum
01-12-2017,756.733,ETH-USD,Ethereum
01-01-2018,1118.31,ETH-USD,Ethereum
01-02-2018,855.199,ETH-USD,Ethereum
01-03-2018,396.457,ETH-USD,Ethereum
01-04-2018,669.924,ETH-USD,Ethereum
01-05-2018,577.645,ETH-USD,Ethereum
01-06-2018,455.18,ETH-USD,Ethereum
01-07-2018,433.867,ETH-USD,Ethereum
01-08-2018,283.004,ETH-USD,Ethereum
01-09-2018,232.848,ETH-USD,Ethereum
01-10-2018,197.381,ETH-USD,Ethereum
01-11-2018,113.171,ETH-USD,Ethereum
01-12-2018,133.368,ETH-USD,Ethereum
01-01-2019,107.061,ETH-USD,Ethereum
01-02-2019,136.746,ETH-USD,Ethereum
01-03-2019,141.514,ETH-USD,Ethereum
01-04-2019,162.166,ETH-USD,Ethereum
01-05-2019,268.114,ETH-USD,Ethereum
01-06-2019,290.696,ETH-USD,Ethereum
01-07-2019,218.654,ETH-USD,Ethereum
01-08-2019,172.47,ETH-USD,Ethereum
01-09-2019,179.872,ETH-USD,Ethereum
01-10-2019,183.967,ETH-USD,Ethereum
01-11-2019,152.54,ETH-USD,Ethereum
01-12-2019,129.611,ETH-USD,Ethereum
01-01-2020,180.16,ETH-USD,Ethereum
01-02-2020,219.849,ETH-USD,Ethereum
01-03-2020,133.594,ETH-USD,Ethereum
01-04-2020,207.602,ETH-USD,Ethereum
01-05-2020,230.976,ETH-USD,Ethereum
01-06-2020,226.315,ETH-USD,Ethereum
01-07-2020,345.555,ETH-USD,Ethereum
01-08-2020,435.08,ETH-USD,Ethereum
01-09-2020,359.938,ETH-USD,Ethereum
01-10-2020,386.59,ETH-USD,Ethereum
01-11-2020,614.843,ETH-USD,Ethereum
01-12-2020,737.803,ETH-USD,Ethereum
01-01-2021,1314.986,ETH-USD,Ethereum
01-02-2021,1416.049,ETH-USD,Ethereum
01-03-2021,1918.362,ETH-USD,Ethereum
01-04-2021,2773.207,ETH-USD,Ethereum
01-05-2021,2714.945,ETH-USD,Ethereum
01-06-2021,2274.548,ETH-USD,Ethereum
01-07-2021,2536.21,ETH-USD,Ethereum
01-08-2021,3433.733,ETH-USD,Ethereum
01-09-2021,3001.679,ETH-USD,Ethereum
01-10-2021,4288.074,ETH-USD,Ethereum
01-11-2021,4631.479,ETH-USD,Ethereum
01-12-2021,3682.633,ETH-USD,Ethereum
01-01-2022,2688.279,ETH-USD,Ethereum
01-02-2022,2919.201,ETH-USD,Ethereum
01-03-2022,3281.643,ETH-USD,Ethereum
01-04-2022,2730.187,ETH-USD,Ethereum
01-05-2022,1942.328,ETH-USD,Ethereum
01-06-2022,1067.299,ETH-USD,Ethereum
01-07-2022,1681.517,ETH-USD,Ethereum
01-08-2022,1553.685,ETH-USD,Ethereum
01-09-2022,1327.979,ETH-USD,Ethereum
01-10-2022,1572.714,ETH-USD,Ethereum
01-11-2022,1295.689,ETH-USD,Ethereum
01-12-2022,1196.771,ETH-USD,Ethereum
01-01-2023,1586.535,ETH-USD,Ethereum
01-02-2023,1605.895,ETH-USD,Ethereum
01-03-2023,1822.022,ETH-USD,Ethereum
01-04-2023,1876.924,ETH-USD,Ethereum
01-05-2023,1874.13,ETH-USD,Ethereum
01-06-2023,1933.189,ETH-USD,Ethereum
01-07-2023,1856.162,ETH-USD,Ethereum
01-08-2023,1645.639,ETH-USD,Ethereum
01-09-2023,1671.162,ETH-USD,Ethereum
01-10-2023,1816.459,ETH-USD,Ethereum
01-11-2023,2052.556,ETH-USD,Ethereum
01-12-2023,2281.471,ETH-USD,Ethereum
01-01-2024,2282.544,ETH-USD,Ethereum
01-02-2024,3341.92,ETH-USD,Ethereum
01-03-2024,3647.856,ETH-USD,Ethereum
01-04-2024,3012.287,ETH-USD,Ethereum
01-05-2024,3760.027,ETH-USD,Ethereum
01-06-2024,3432.889,ETH-USD,Ethereum
01-07-2024,3231.296,ETH-USD,Ethereum
01-08-2024,2513.394,ETH-USD,Ethereum
01-09-2024,2603.063,ETH-USD,Ethereum
01-10-2024,2515.799,ETH-USD,Ethereum
01-11-2024,3705.705,ETH-USD,Ethereum
01-12-2024,3332.532,ETH-USD,Ethereum
01-01-2025,3298.265,ETH-USD,Ethereum
01-02-2025,2237.905,ETH-USD,Ethereum
01-03-2025,1823.48,ETH-USD,Ethereum
01-04-2025,1793.775,ETH-USD,Ethereum
01-05-2025,2529.087,ETH-USD,Ethereum
01-06-2025,2486.464,ETH-USD,Ethereum
01-07-2025,3696.708,ETH-USD,Ethereum
01-08-2025,4390.019,ETH-USD,Ethereum
01-09-2025,4145.958,ETH-USD,Ethereum
01-10-2025,3847.08,ETH-USD,Ethereum
01-11-2025,3469.412,ETH-USD,Ethereum
01-11-2017,1.008,USDT-USD,Tether
01-12-2017,1.012,USDT-USD,Tether
01-01-2018,0.99,USDT-USD,Tether
01-02-2018,0.999,USDT-USD,Tether
01-03-2018,1.001,USDT-USD,Tether
01-04-2018,0.999,USDT-USD,Tether
01-05-2018,0.998,USDT-USD,Tether
01-06-2018,0.999,USDT-USD,Tether
01-07-2018,1.0,USDT-USD,Tether
01-08-2018,1.004,USDT-USD,Tether
01-09-2018,1.0,USDT-USD,Tether
01-10-2018,0.988,USDT-USD,Tether
01-11-2018,0.992,USDT-USD,Tether
01-12-2018,1.014,USDT-USD,Tether
01-01-2019,1.006,USDT-USD,Tether
01-02-2019,1.01,USDT-USD,Tether
01-03-2019,1.001,USDT-USD,Tether
01-04-2019,1.006,USDT-USD,Tether
01-05-2019,1.003,USDT-USD,Tether
01-06-2019,0.992,USDT-USD,Tether
01-07-2019,1.004,USDT-USD,Tether
01-08-2019,1.004,USDT-USD,Tether
01-09-2019,1.004,USDT-USD,Tether
01-10-2019,1.006,USDT-USD,Tether
01-11-2019,1.002,USDT-USD,Tether
01-12-2019,1.0,USDT-USD,Tether
01-01-2020,1.001,USDT-USD,Tether
01-02-2020,1.006,USDT-USD,Tether
01-03-2020,1.003,USDT-USD,Tether
01-04-2020,1.005,USDT-USD,Tether
01-05-2020,0.998,USDT-USD,Tether
01-06-2020,1.0,USDT-USD,Tether
01-07-2020,1.0,USDT-USD,Tether
01-08-2020,1.003,USDT-USD,Tether
01-09-2020,1.001,USDT-USD,Tether
01-10-2020,1.0,USDT-USD,Tether
01-11-2020,1.0,USDT-USD,Tether
01-12-2020,1.001,USDT-USD,Tether
01-01-2021,1.001,USDT-USD,Tether
01-02-2021,1.002,USDT-USD,Tether
01-03-2021,1.0,USDT-USD,Tether
01-04-2021,1.0,USDT-USD,Tether
01-05-2021,1.001,USDT-USD,Tether
01-06-2021,1.0,USDT-USD,Tether
01-07-2021,1.0,USDT-USD,Tether
01-08-2021,1.001,USDT-USD,Tether
01-09-2021,1.0,USDT-USD,Tether
01-10-2021,1.0,USDT-USD,Tether
01-11-2021,1.0,USDT-USD,Tether
01-12-2021,1.0,USDT-USD,Tether
01-01-2022,1.0,USDT-USD,Tether
01-02-2022,1.0,USDT-USD,Tether
01-03-2022,1.0,USDT-USD,Tether
01-04-2022,1.0,USDT-USD,Tether
01-05-2022,0.999,USDT-USD,Tether
01-06-2022,0.999,USDT-USD,Tether
01-07-2022,1.0,USDT-USD,Tether
01-08-2022,1.0,USDT-USD,Tether
01-09-2022,1.0,USDT-USD,Tether
01-10-2022,1.0,USDT-USD,Tether
01-11-2022,1.0,USDT-USD,Tether
01-12-2022,1.0,USDT-USD,Tether
01-01-2023,1.0,USDT-USD,Tether
01-02-2023,1.0,USDT-USD,Tether
01-03-2023,1.0,USDT-USD,Tether
01-04-2023,1.0,USDT-USD,Tether
01-05-2023,1.0,USDT-USD,Tether
01-06-2023,1.0,USDT-USD,Tether
01-07-2023,1.0,USDT-USD,Tether
01-08-2023,1.0,USDT-USD,Tether
01-09-2023,1.0,USDT-USD,Tether
01-10-2023,1.0,USDT-USD,Tether
01-11-2023,1.0,USDT-USD,Tether
01-12-2023,1.0,USDT-USD,Tether
01-01-2024,1.0,USDT-USD,Tether
01-02-2024,1.0,USDT-USD,Tether
01-03-2024,1.0,USDT-USD,Tether
01-04-2024,0.999,USDT-USD,Tether
01-05-2024,0.999,USDT-USD,Tether
01-06-2024,0.998,USDT-USD,Tether
01-07-2024,1.0,USDT-USD,Tether
01-08-2024,1.0,USDT-USD,Tether
01-09-2024,1.0,USDT-USD,Tether
01-10-2024,0.999,USDT-USD,Tether
01-11-2024,1.001,USDT-USD,Tether
01-12-2024,0.998,USDT-USD,Tether
01-01-2025,1.0,USDT-USD,Tether
01-02-2025,1.0,USDT-USD,Tether
01-03-2025,1.0,USDT-USD,Tether
01-04-2025,1.0,USDT-USD,Tether
01-05-2025,1.0,USDT-USD,Tether
01-06-2025,1.0,USDT-USD,Tether
01-07-2025,1.0,USDT-USD,Tether
01-08-2025,1.0,USDT-USD,Tether
01-09-2025,1.0,USDT-USD,Tether
01-10-2025,1.0,USDT-USD,Tether
01-11-2025,1.0,USDT-USD,Tether
01-11-2017,0.251,XRP-USD,XRP
01-12-2017,2.301,XRP-USD,XRP
01-01-2018,1.162,XRP-USD,XRP
01-02-2018,0.905,XRP-USD,XRP
01-03-2018,0.512,XRP-USD,XRP
01-04-2018,0.838,XRP-USD,XRP
01-05-2018,0.613,XRP-USD,XRP
01-06-2018,0.466,XRP-USD,XRP
01-07-2018,0.435,XRP-USD,XRP
01-08-2018,0.335,XRP-USD,XRP
01-09-2018,0.582,XRP-USD,XRP
01-10-2018,0.448,XRP-USD,XRP
01-11-2018,0.362,XRP-USD,XRP
01-12-2018,0.353,XRP-USD,XRP
01-01-2019,0.31,XRP-USD,XRP
01-02-2019,0.315,XRP-USD,XRP
01-03-2019,0.309,XRP-USD,XRP
01-04-2019,0.309,XRP-USD,XRP
01-05-2019,0.439,XRP-USD,XRP
01-06-2019,0.396,XRP-USD,XRP
01-07-2019,0.321,XRP-USD,XRP
01-08-2019,0.259,XRP-USD,XRP
01-09-2019,0.256,XRP-USD,XRP
01-10-2019,0.296,XRP-USD,XRP
01-11-2019,0.226,XRP-USD,XRP
01-12-2019,0.193,XRP-USD,XRP
01-01-2020,0.239,XRP-USD,XRP
01-02-2020,0.231,XRP-USD,XRP
01-03-2020,0.175,XRP-USD,XRP
01-04-2020,0.213,XRP-USD,XRP
01-05-2020,0.203,XRP-USD,XRP
01-06-2020,0.176,XRP-USD,XRP
01-07-2020,0.259,XRP-USD,XRP
01-08-2020,0.282,XRP-USD,XRP
01-09-2020,0.242,XRP-USD,XRP
01-10-2020,0.24,XRP-USD,XRP
01-11-2020,0.664,XRP-USD,XRP
01-12-2020,0.22,XRP-USD,XRP
01-01-2021,0.492,XRP-USD,XRP
01-02-2021,0.415,XRP-USD,XRP
01-03-2021,0.574,XRP-USD,XRP
01-04-2021,1.592,XRP-USD,XRP
01-05-2021,1.047,XRP-USD,XRP
01-06-2021,0.706,XRP-USD,XRP
01-07-2021,0.748,XRP-USD,XRP
01-08-2021,1.188,XRP-USD,XRP
01-09-2021,0.953,XRP-USD,XRP
01-10-2021,1.113,XRP-USD,XRP
01-11-2021,0.999,XRP-USD,XRP
01-12-2021,0.831,XRP-USD,XRP
01-01-2022,0.619,XRP-USD,XRP
01-02-2022,0.782,XRP-USD,XRP
01-03-2022,0.815,XRP-USD,XRP
01-04-2022,0.587,XRP-USD,XRP
01-05-2022,0.422,XRP-USD,XRP
01-06-2022,0.331,XRP-USD,XRP
01-07-2022,0.38,XRP-USD,XRP
01-08-2022,0.328,XRP-USD,XRP
01-09-2022,0.48,XRP-USD,XRP
01-10-2022,0.466,XRP-USD,XRP
01-11-2022,0.409,XRP-USD,XRP
01-12-2022,0.34,XRP-USD,XRP
01-01-2023,0.406,XRP-USD,XRP
01-02-2023,0.377,XRP-USD,XRP
01-03-2023,0.538,XRP-USD,XRP
01-04-2023,0.472,XRP-USD,XRP
01-05-2023,0.517,XRP-USD,XRP
01-06-2023,0.474,XRP-USD,XRP
01-07-2023,0.699,XRP-USD,XRP
01-08-2023,0.511,XRP-USD,XRP
01-09-2023,0.515,XRP-USD,XRP
01-10-2023,0.6,XRP-USD,XRP
01-11-2023,0.606,XRP-USD,XRP
01-12-2023,0.615,XRP-USD,XRP
01-01-2024,0.503,XRP-USD,XRP
01-02-2024,0.586,XRP-USD,XRP
01-03-2024,0.629,XRP-USD,XRP
01-04-2024,0.5,XRP-USD,XRP
01-05-2024,0.518,XRP-USD,XRP
01-06-2024,0.475,XRP-USD,XRP
01-07-2024,0.624,XRP-USD,XRP
01-08-2024,0.566,XRP-USD,XRP
01-09-2024,0.611,XRP-USD,XRP
01-10-2024,0.509,XRP-USD,XRP
01-11-2024,1.944,XRP-USD,XRP
01-12-2024,2.08,XRP-USD,XRP
01-01-2025,3.035,XRP-USD,XRP
01-02-2025,2.146,XRP-USD,XRP
01-03-2025,2.09,XRP-USD,XRP
01-04-2025,2.192,XRP-USD,XRP
01-05-2025,2.175,XRP-USD,XRP
01-06-2025,2.239,XRP-USD,XRP
01-07-2025,3.025,XRP-USD,XRP
01-08-2025,2.777,XRP-USD,XRP
01-09-2025,2.847,XRP-USD,XRP
01-10-2025,2.509,XRP-USD,XRP
01-11-2025,2.268,XRP-USD,XRP
01-11-2017,1.997,BNB-USD,BNB
01-12-2017,8.636,BNB-USD,BNB
01-01-2018,11.145,BNB-USD,BNB
01-02-2018,10.438,BNB-USD,BNB
01-03-2018,11.056,BNB-USD,BNB
01-04-2018,14.312,BNB-USD,BNB
01-05-2018,14.19,BNB-USD,BNB
01-06-2018,14.657,BNB-USD,BNB
01-07-2018,13.775,BNB-USD,BNB
01-08-2018,11.014,BNB-USD,BNB
01-09-2018,10.018,BNB-USD,BNB
01-10-2018,9.365,BNB-USD,BNB
01-11-2018,5.079,BNB-USD,BNB
01-12-2018,6.165,BNB-USD,BNB
01-01-2019,6.268,BNB-USD,BNB
01-02-2019,10.365,BNB-USD,BNB
01-03-2019,17.402,BNB-USD,BNB
01-04-2019,22.128,BNB-USD,BNB
01-05-2019,32.748,BNB-USD,BNB
01-06-2019,32.442,BNB-USD,BNB
01-07-2019,27.645,BNB-USD,BNB
01-08-2019,21.266,BNB-USD,BNB
01-09-2019,15.863,BNB-USD,BNB
01-10-2019,20.0,BNB-USD,BNB
01-11-2019,15.716,BNB-USD,BNB
01-12-2019,13.728,BNB-USD,BNB
01-01-2020,18.211,BNB-USD,BNB
01-02-2020,19.584,BNB-USD,BNB
01-03-2020,12.582,BNB-USD,BNB
01-04-2020,17.034,BNB-USD,BNB
01-05-2020,17.04,BNB-USD,BNB
01-06-2020,15.414,BNB-USD,BNB
01-07-2020,20.668,BNB-USD,BNB
01-08-2020,23.193,BNB-USD,BNB
01-09-2020,29.291,BNB-USD,BNB
01-10-2020,28.431,BNB-USD,BNB
01-11-2020,31.393,BNB-USD,BNB
01-12-2020,37.376,BNB-USD,BNB
01-01-2021,44.276,BNB-USD,BNB
01-02-2021,209.574,BNB-USD,BNB
01-03-2021,302.063,BNB-USD,BNB
01-04-2021,624.081,BNB-USD,BNB
01-05-2021,354.329,BNB-USD,BNB
01-06-2021,303.296,BNB-USD,BNB
01-07-2021,333.55,BNB-USD,BNB
01-08-2021,464.419,BNB-USD,BNB
01-09-2021,387.057,BNB-USD,BNB
01-10-2021,524.364,BNB-USD,BNB
01-11-2021,622.67,BNB-USD,BNB
01-12-2021,511.708,BNB-USD,BNB
01-01-2022,375.277,BNB-USD,BNB
01-02-2022,395.612,BNB-USD,BNB
01-03-2022,428.916,BNB-USD,BNB
01-04-2022,377.768,BNB-USD,BNB
01-05-2022,320.485,BNB-USD,BNB
01-06-2022,219.3,BNB-USD,BNB
01-07-2022,283.579,BNB-USD,BNB
01-08-2022,279.238,BNB-USD,BNB
01-09-2022,284.192,BNB-USD,BNB
01-10-2022,326.361,BNB-USD,BNB
01-11-2022,300.794,BNB-USD,BNB
01-12-2022,246.349,BNB-USD,BNB
01-01-2023,312.361,BNB-USD,BNB
01-02-2023,301.475,BNB-USD,BNB
01-03-2023,317.04,BNB-USD,BNB
01-04-2023,337.646,BNB-USD,BNB
01-05-2023,306.867,BNB-USD,BNB
01-06-2023,240.37,BNB-USD,BNB
01-07-2023,241.121,BNB-USD,BNB
01-08-2023,216.598,BNB-USD,BNB
01-09-2023,214.821,BNB-USD,BNB
01-10-2023,226.44,BNB-USD,BNB
01-11-2023,227.684,BNB-USD,BNB
01-12-2023,312.436,BNB-USD,BNB
01-01-2024,300.351,BNB-USD,BNB
01-02-2024,399.779,BNB-USD,BNB
01-03-2024,606.909,BNB-USD,BNB
01-04-2024,578.488,BNB-USD,BNB
01-05-2024,593.522,BNB-USD,BNB
01-06-2024,581.771,BNB-USD,BNB
01-07-2024,576.368,BNB-USD,BNB
01-08-2024,532.897,BNB-USD,BNB
01-09-2024,567.26,BNB-USD,BNB
01-10-2024,576.034,BNB-USD,BNB
01-11-2024,654.329,BNB-USD,BNB
01-12-2024,700.987,BNB-USD,BNB
01-01-2025,677.375,BNB-USD,BNB
01-02-2025,587.452,BNB-USD,BNB
01-03-2025,605.073,BNB-USD,BNB
01-04-2025,599.682,BNB-USD,BNB
01-05-2025,658.501,BNB-USD,BNB
01-06-2025,657.025,BNB-USD,BNB
01-07-2025,783.667,BNB-USD,BNB
01-08-2025,857.817,BNB-USD,BNB
01-09-2025,1008.483,BNB-USD,BNB
01-10-2025,1088.955,BNB-USD,BNB
01-11-2025,943.232,BNB-USD,BNB
01-04-2020,0.691,SOL-USD,Solana
01-05-2020,0.57,SOL-USD,Solana
01-06-2020,0.86,SOL-USD,Solana
01-07-2020,1.538,SOL-USD,Solana
01-08-2020,4.782,SOL-USD,Solana
01-09-2020,2.898,SOL-USD,Solana
01-10-2020,1.541,SOL-USD,Solana
01-11-2020,1.967,SOL-USD,Solana
01-12-2020,1.511,SOL-USD,Solana
01-01-2021,4.264,SOL-USD,Solana
01-02-2021,13.089,SOL-USD,Solana
01-03-2021,19.465,SOL-USD,Solana
01-04-2021,42.956,SOL-USD,Solana
01-05-2021,32.816,SOL-USD,Solana
01-06-2021,35.556,SOL-USD,Solana
01-07-2021,36.827,SOL-USD,Solana
01-08-2021,108.484,SOL-USD,Solana
01-09-2021,141.069,SOL-USD,Solana
01-10-2021,202.421,SOL-USD,Solana
01-11-2021,208.671,SOL-USD,Solana
01-12-2021,170.299,SOL-USD,Solana
01-01-2022,99.739,SOL-USD,Solana
01-02-2022,99.52,SOL-USD,Solana
01-03-2022,122.661,SOL-USD,Solana
01-04-2022,85.096,SOL-USD,Solana
01-05-2022,45.768,SOL-USD,Solana
01-06-2022,33.588,SOL-USD,Solana
01-07-2022,42.4,SOL-USD,Solana
01-08-2022,31.473,SOL-USD,Solana
01-09-2022,33.212,SOL-USD,Solana
01-10-2022,32.611,SOL-USD,Solana
01-11-2022,14.115,SOL-USD,Solana
01-12-2022,9.961,SOL-USD,Solana
01-01-2023,23.953,SOL-USD,Solana
01-02-2023,21.916,SOL-USD,Solana
01-03-2023,21.17,SOL-USD,Solana
01-04-2023,22.832,SOL-USD,Solana
01-05-2023,20.825,SOL-USD,Solana
01-06-2023,18.897,SOL-USD,Solana
01-07-2023,23.721,SOL-USD,Solana
01-08-2023,19.735,SOL-USD,Solana
01-09-2023,21.395,SOL-USD,Solana
01-10-2023,38.52,SOL-USD,Solana
01-11-2023,59.242,SOL-USD,Solana
01-12-2023,101.506,SOL-USD,Solana
01-01-2024,97.029,SOL-USD,Solana
01-02-2024,125.712,SOL-USD,Solana
01-03-2024,202.874,SOL-USD,Solana
01-04-2024,126.963,SOL-USD,Solana
01-05-2024,165.638,SOL-USD,Solana
01-06-2024,146.492,SOL-USD,Solana
01-07-2024,171.826,SOL-USD,Solana
01-08-2024,135.374,SOL-USD,Solana
01-09-2024,152.618,SOL-USD,Solana
01-10-2024,168.43,SOL-USD,Solana
01-11-2024,237.744,SOL-USD,Solana
01-12-2024,189.264,SOL-USD,Solana
01-01-2025,231.638,SOL-USD,Solana
01-02-2025,148.03,SOL-USD,Solana
01-03-2025,124.694,SOL-USD,Solana
01-04-2025,147.643,SOL-USD,Solana
01-05-2025,156.639,SOL-USD,Solana
01-06-2025,154.735,SOL-USD,Solana
01-07-2025,172.424,SOL-USD,Solana
01-08-2025,200.864,SOL-USD,Solana
01-09-2025,208.743,SOL-USD,Solana
01-10-2025,187.209,SOL-USD,Solana
01-11-2025,161.873,SOL-USD,Solana
01-10-2018,0.996,USDC-USD,USDC
01-11-2018,1.01,USDC-USD,USDC
01-12-2018,1.017,USDC-USD,USDC
01-01-2019,1.012,USDC-USD,USDC
01-02-2019,1.014,USDC-USD,USDC
01-03-2019,1.001,USDC-USD,USDC
01-04-2019,1.015,USDC-USD,USDC
